Year,Series,Sexo,Cobertura,Residencia,Discapacidad,Territorio,Comarca,Municipio,Units,GeoCode,Value
2014,EU_COV_DIA,,,,,,,Mendexa,PLAZA,Mendexa,0.0
2018,EU_COV_DIA,,,,,,,Mendexa,PLAZA,Mendexa,0.0
2018,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2014,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2011,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2015,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2013,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2010,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2016,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2019,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2017,EU_COV_DIA,,,,,,,Meñaka,PLAZA,Meñaka,0.0
2016,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2010,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2011,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2015,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2014,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2013,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2019,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2017,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2018,EU_COV_DIA,,,,,,,Moreda de Álava/Moreda Araba,PLAZA,Moreda de Álava/Moreda Araba,0.0
2014,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2016,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2017,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2018,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2010,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2011,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2013,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2019,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2015,EU_COV_DIA,,,,,,,Morga,PLAZA,Morga,0.0
2011,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2016,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2018,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2013,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2019,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2014,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2017,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2010,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2015,EU_COV_DIA,,,,,,,Mundaka,PLAZA,Mundaka,0.0
2011,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,10.7
2019,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,8.5
2018,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,8.8
2015,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,9.4
2013,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,10.0
2016,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,9.2
2017,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,9.0
2014,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,9.7
2010,EU_COV_DIA,,,,,,,Mungia,PLAZA,Mungia,11.0
2016,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2018,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2013,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2010,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2011,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2015,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2017,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2014,EU_COV_DIA,,,,,,,Munitibar-Arbatzegi Gerrikaitz,PLAZA,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2017,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2014,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2018,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2011,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2016,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2013,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2010,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2015,EU_COV_DIA,,,,,,,Murueta,PLAZA,Murueta,0.0
2019,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,20.7
2018,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,20.6
2010,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,44.5
2015,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,21.7
2014,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,22.0
2017,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,20.5
2013,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,22.4
2016,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,21.5
2011,EU_COV_DIA,,,,,,,Muskiz,PLAZA,Muskiz,23.5
2016,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2018,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2015,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2010,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2017,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2011,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2019,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2014,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2013,EU_COV_DIA,,,,,,,Mutiloa,PLAZA,Mutiloa,0.0
2010,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2015,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2019,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,17.8
2011,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2013,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2017,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2014,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2016,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,0.0
2018,EU_COV_DIA,,,,,,,Mutriku,PLAZA,Mutriku,18.4
2018,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2017,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2011,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2015,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2014,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2019,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2013,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2010,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2016,EU_COV_DIA,,,,,,,Muxika,PLAZA,Muxika,0.0
2014,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2016,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2019,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2010,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2015,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2013,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2011,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2018,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2017,EU_COV_DIA,,,,,,,Nabarniz,PLAZA,Nabarniz,0.0
2015,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2019,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2011,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2014,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2016,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2010,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2017,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2018,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2013,EU_COV_DIA,,,,,,,Navaridas,PLAZA,Navaridas,0.0
2019,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,19.2
2010,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,25.3
2016,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,20.7
2013,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,22.3
2015,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,21.3
2011,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,24.2
2018,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,19.4
2014,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,21.7
2017,EU_COV_DIA,,,,,,,Oiartzun,PLAZA,Oiartzun,20.1
2015,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2013,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2017,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2014,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2019,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2010,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2018,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2011,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2016,EU_COV_DIA,,,,,,,Okondo,PLAZA,Okondo,0.0
2010,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2017,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2018,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2013,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2016,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2019,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2014,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2011,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2015,EU_COV_DIA,,,,,,,Olaberria,PLAZA,Olaberria,0.0
2010,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,0.0
2014,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,12.0
2011,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,0.0
2016,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,12.0
2013,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,12.3
2019,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,11.6
2018,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,11.7
2017,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,11.9
2015,EU_COV_DIA,,,,,,,Ondarroa,PLAZA,Ondarroa,12.0
2011,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,10.7
2016,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.7
2014,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,10.3
2015,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.9
2017,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.6
2019,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.3
2013,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,10.4
2018,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.5
2010,EU_COV_DIA,,,,,,,Oñati,PLAZA,Oñati,11.1
2013,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.6
2015,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.5
2019,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.3
2018,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.5
2010,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,8.4
2017,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.6
2016,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.6
2014,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.5
2011,EU_COV_DIA,,,,,,,Ordizia,PLAZA,Ordizia,10.0
2019,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2011,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2013,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2017,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2014,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2016,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2010,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2018,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2015,EU_COV_DIA,,,,,,,Orendain,PLAZA,Orendain,0.0
2014,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2016,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2015,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2013,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2017,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2019,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2010,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2018,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2011,EU_COV_DIA,,,,,,,Orexa,PLAZA,Orexa,0.0
2010,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,33.9
2018,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,27.7
2014,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,29.9
2019,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,27.3
2016,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,28.5
2011,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,29.3
2015,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,29.3
2013,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,30.6
2017,EU_COV_DIA,,,,,,,Orio,PLAZA,Orio,28.7
2016,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2018,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2017,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2010,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2019,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2013,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2015,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2014,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2011,EU_COV_DIA,,,,,,,Ormaiztegi,PLAZA,Ormaiztegi,0.0
2011,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,50.7
2013,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,49.0
2018,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2015,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2010,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,52.3
2016,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2014,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2019,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2017,EU_COV_DIA,,,,,,,Orozko,PLAZA,Orozko,0.0
2019,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,21.4
2018,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,21.8
2013,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,23.5
2015,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,23.5
2016,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,23.2
2014,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,23.5
2017,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,22.5
2011,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,24.8
2010,EU_COV_DIA,,,,,,,Ortuella,PLAZA,Ortuella,34.6
2017,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2019,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2011,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2015,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2016,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2018,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2013,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2014,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2010,EU_COV_DIA,,,,,,,Otxandio,PLAZA,Otxandio,0.0
2013,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2015,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2017,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2016,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2014,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2010,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2011,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2018,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2019,EU_COV_DIA,,,,,,,Oyón-Oion,PLAZA,Oyón-Oion,0.0
2011,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,14.1
2016,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.7
2015,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.7
2010,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,14.3
2019,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.8
2017,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.8
2013,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.7
2014,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.7
2018,EU_COV_DIA,,,,,,,Pasaia,PLAZA,Pasaia,9.5
2014,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2010,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2016,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2015,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2013,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2011,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2019,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2017,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2018,EU_COV_DIA,,,,,,,Peñacerrada-Urizaharra,PLAZA,Peñacerrada-Urizaharra,0.0
2017,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2014,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2016,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2018,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2013,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2019,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2011,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2010,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2015,EU_COV_DIA,,,,,,,Plentzia,PLAZA,Plentzia,0.0
2014,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.4
2015,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.2
2017,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.1
2019,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,7.9
2010,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,7.4
2018,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.0
2016,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.2
2013,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,8.5
2011,EU_COV_DIA,,,,,,,Portugalete,PLAZA,Portugalete,6.2
2019,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,74.9
2016,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,86.7
2011,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,73.6
2010,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,62.9
2018,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,76.2
2015,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,86.7
2014,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,87.2
2017,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,80.6
2013,EU_COV_DIA,,,,,,,Ribera Baja/Erribera Beitia,PLAZA,Ribera Baja/Erribera Beitia,90.4
2013,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2017,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2015,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2010,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2016,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2014,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2018,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2019,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2011,EU_COV_DIA,,,,,,,Samaniego,PLAZA,Samaniego,0.0
2019,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2016,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2017,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2013,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2015,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2011,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2014,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2018,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2010,EU_COV_DIA,,,,,,,San Millán/Donemiliaga,PLAZA,San Millán/Donemiliaga,0.0
2016,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.7
2019,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.4
2015,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.7
2011,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,8.2
2017,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.6
2018,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.5
2013,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,7.9
2010,EU_COV_DIA,,,,,,,Santurtzi,PLAZA,Santurtzi,8.4
